frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
196, 6.5065, 0.974757, 1, 58.6576, -127.011, 693.063, -0.256887, 0.322815, 0.00667208
197, 6.53987, 0.976954, 1, 54.6976, -127.187, 695.958, -0.246871, 0.326077, 0.000624622
198, 6.57323, 0.974445, 1, 50.0028, -127.247, 698.821, -0.237037, 0.329645, -0.000105198
199, 6.6066, 0.97836, 1, 44.2878, -126.909, 693.924, -0.260132, 0.320693, 0.0108007
200, 6.63997, 0.982047, 1, 38.9656, -126.59, 691.517, -0.265326, 0.31977, 0.0242838
201, 6.67333, 0.977962, 1, 33.7368, -125.987, 683.113, -0.296356, 0.299107, 0.0301103
202, 6.7067, 0.981861, 1, 27.9528, -126.92, 682.271, -0.289406, 0.313371, 0.0380264
203, 6.74007, 0.978875, 1, 20.7108, -126.251, 674.613, -0.286739, 0.342448, 0.0445406
204, 6.77343, 0.957413, 1, 13.2704, -126.034, 664.84, -0.333583, 0.34188, 0.0468278
205, 6.8068, 0.966331, 1, 6.82031, -125.245, 661.147, -0.328454, 0.362374, 0.0482541
206, 6.84017, 0.968609, 1, 0.793433, -126.339, 658.618, -0.353549, 0.366515, 0.0586662
207, 6.87353, 0.963889, 1, -5.38467, -129.261, 657.589, -0.377036, 0.363797, 0.0597018
208, 6.9069, 0.976739, 1, -11.3818, -131.904, 659.831, -0.362228, 0.372533, 0.0467424
209, 6.94027, 0.976958, 1, -17.3736, -133.046, 657.967, -0.367955, 0.382369, 0.0422656
210, 6.97363, 0.974446, 1, -23.1782, -131.296, 649.445, -0.384816, 0.400129, 0.0437731
211, 7.007, 0.974366, 1, -28.0596, -128.949, 638.496, -0.395812, 0.371, 0.0431697
212, 7.04037, 0.975254, 1, -32.9318, -127.759, 635.916, -0.386532, 0.376226, 0.0542979
213, 7.07373, 0.971281, 1, -37.395, -126.371, 632.217, -0.380693, 0.363511, 0.0575925
214, 7.1071, 0.966574, 1, -42.1426, -125.036, 630.542, -0.378302, 0.361018, 0.0560848
215, 7.14047, 0.960291, 1, -47.6684, -123.444, 629.006, -0.369481, 0.365935, 0.0419075
216, 7.17383, 0.968255, 1, -53.7842, -122.081, 627.086, -0.391025, 0.367606, 0.0496264
217, 7.2072, 0.975142, 1, -60.9279, -121.683, 633.248, -0.392008, 0.363965, 0.0647303
218, 7.24057, 0.970861, 1, -66.9796, -120.798, 637.682, -0.387007, 0.369248, 0.0678887
