video,laughter_start,laughter_end,laughter_value,start_segment_s,end_segment_s,start_segment_frame,end_segment_frame,gaze_0_y,gaze_1_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,p_scale,p_rx,p_ry,p_rz,p_tx,p_ty,AU01_r,AU02_r,AU04_r,AU06_r,AU07_r,AU12_r,AU14_r,AU23_r,AU26_r,AU01_c,AU04_c,AU05_c,AU06_c,AU07_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU23_c,AU25_c,AU26_c,eyebrow_raise,frown
AndyWoodhull2,186,187,1,170,186,5101,5580,0.053599269,0.051784149,72.3474294,14.86547345,13.9158109,0.125642502,0.394055569,0.096126972,0.053340058,0.133181095,0.412103507,0.099704177,138.372361,28.05479891,0.700101605,0.208866742,0.241543168,0.232222409,0.342580662,0.552962778,0.707800719,0.105016989,0.706487409,0.564583333,0.26875,0.066666667,0.164583333,0.170833333,0.4625,0.247916667,0.620833333,0.166666667,0.36875,0.029166667,0.389583333,0.3125,0.070888657,0.221091505
AndyWoodhull2,200,201,1,187,200,5611,6000,0.045883108,0.041568244,61.88241005,7.235304066,10.11194509,0.111425894,0.273671104,0.071440507,0.037338087,0.108420083,0.288259734,0.072551741,116.614465,13.46968682,0.90196021,0.270007834,0.00712523,0.070228896,0.547129457,0.331169109,0.377992975,0.060841482,0.417523414,0.746153846,0,0.2,0.017948718,0.156410256,0.076923077,0.117948718,0.305128205,0.51025641,0.792307692,0.051282051,0.184615385,0.376923077,0.045979961,0.137229481
AndyWoodhull2,204,205,1,201,204,6031,6120,0.043178538,0.031426926,20.96109802,4.833670038,15.20948251,0.072411155,0.161388431,0.057262299,0.072705242,0.076288762,0.169523617,0.05953383,37.43455566,9.227496987,0.906339291,0.111116799,0.447016354,0.527953643,0.078308994,0.205949131,1.034801022,0.905138816,1.061702891,0.666666667,0.555555556,0.144444444,0.1,0.2,0.811111111,0,0.555555556,0.6,0.755555556,0,0.066666667,0.188888889,0.0412781,0.109565724
AndyWoodhull2,210,211,1,205,210,6151,6300,0.04359515,0.047555146,64.75930252,8.231865174,24.16664982,0.098805479,0.26205546,0.042634412,0.103801736,0.095615245,0.266832942,0.044149,120.4977683,14.9374985,0.794621147,0.192021605,0.431345863,0.445259221,0.366975339,0.442244879,0.904959427,0.22062302,1.026000247,0.773333333,0.286666667,0.106666667,0.186666667,0.313333333,0.42,0.12,0.433333333,0.52,0.853333333,0.026666667,0.14,0.48,0.052942955,0.195796748
AndyWoodhull2,220,221,2,211,220,6331,6600,0.052836214,0.041979966,65.97924679,8.740305365,10.86217734,0.084004512,0.293856278,0.079333941,0.039832314,0.083885879,0.30610815,0.08054854,124.0681199,16.34108597,0.601885277,0.182808105,0.004278077,0.140748544,0.294748817,0.30253497,0.584155148,0.058500092,0.642052443,0.559259259,0,0.148148148,0.092592593,0.177777778,0.240740741,0.074074074,0.444444444,0.377777778,0.881481481,0.033333333,0.259259259,0.396296296,0.042149736,0.157741051
AndyWoodhull2,230,238,1,221,230,6631,6900,0.043780107,0.048387486,61.65653093,7.133659738,10.58964021,0.06815665,0.351797988,0.074630669,0.037802344,0.064419401,0.370757767,0.075955747,116.5354816,13.2683023,0.174200067,0.058713799,0.184997532,0.208586477,0.45949493,0.367089676,0.871310382,0.225985969,0.709896444,0.074074074,0.133333333,0.018518519,0.188888889,0.240740741,0.32962963,0.118518519,0.611111111,0.385185185,0.777777778,0.014814815,0.248148148,0.274074074,0.044827938,0.199485086
AndyWoodhull2,253,255,2,238,253,7141,7590,0.05118286,0.049196578,68.54209691,12.5381434,13.50132012,0.123452154,0.321312566,0.104248385,0.039941001,0.118084001,0.334064158,0.105800164,125.2827418,22.7854521,0.603455627,0.128315333,0.225383139,0.095662311,0.358096379,0.186955964,0.314318436,0.121920776,0.694063801,0.362222222,0.251111111,0.122222222,0.033333333,0.242222222,0.34,0.031111111,0.275555556,0.26,0.377777778,0.022222222,0.226666667,0.437777778,0.066561246,0.202091597
AndyWoodhull2,258,259,2,255,258,7651,7740,0.052033347,0.034311183,51.19931882,5.141346163,9.838829159,0.117169762,0.335117716,0.033938036,0.038076232,0.106911077,0.355344614,0.035122818,93.52210517,9.144046083,0.910984018,0.203498407,0.76903743,0.463144728,0.78002885,0.484608803,0.544970019,0.41715434,1.47141768,0.411111111,0.544444444,0.133333333,0.266666667,0.8,0.433333333,0.266666667,0.355555556,0.1,0.733333333,0,0.355555556,0.588888889,0.045065239,0.201071998
AndyWoodhull2,264,266,2,259,264,7771,7920,0.043471842,0.043014407,60.5461629,7.461160645,15.06375241,0.072255526,0.331266071,0.052777579,0.068198635,0.071351872,0.34594975,0.054012547,112.5715556,13.94000896,0.267320233,0.132491732,0.276997871,0.171099341,0.421079155,0.159264467,0.280806946,0.329075857,0.682509851,0.153333333,0.3,0.246666667,0.066666667,0.313333333,0.213333333,0.033333333,0.3,0.666666667,0.84,0,0.04,0.346666667,0.06635775,0.195693688
AndyWoodhull2,281,282,1,266,281,7981,8430,0.053435999,0.055218372,58.24089809,10.56686501,12.18582581,0.086048773,0.376136787,0.079074675,0.048886966,0.08982266,0.396152677,0.080796343,107.6586313,19.63375887,0.569148154,0.186393448,0.346186494,0.195739703,0.36413974,0.268239794,0.413022501,0.412376921,1.012221925,0.368888889,0.297777778,0.071111111,0.12,0.315555556,0.386666667,0.093333333,0.34,0.38,0.851111111,0.042222222,0.213333333,0.406666667,0.094180207,0.240097492
AndyWoodhull2,292,293,1,282,292,8461,8760,0.046107884,0.044948762,81.4971798,10.33853372,14.68158228,0.103768231,0.327342108,0.098608108,0.056361065,0.105600997,0.334948506,0.101523214,153.4560988,19.29051258,0.529149133,0.183229883,0.305063099,0.205301341,0.560475984,0.255543593,0.636947798,0.141775945,0.730434707,0.37,0.29,0.083333333,0.16,0.37,0.436666667,0.083333333,0.486666667,0.373333333,0.893333333,0.053333333,0.27,0.41,0.065703066,0.210985828
AparnaNancherla1,14,16,2,0,14,1,420,0.048089772,0.063417996,19.62487133,11.56251168,20.53775351,0.107188858,0.241176539,0.1625358,0.029288057,0.105260702,0.259148493,0.163951037,20.58674519,10.43243154,1.378388428,0.419589878,0.025655028,0.046422503,0.447359285,0.327747079,0.173785392,0.399239339,0.537982581,0.55,0.073809524,0.8,0.123809524,0.357142857,0.133333333,0.116666667,0.242857143,0.114285714,0.44047619,0.035714286,0.35952381,0.321428571,0.104007617,0.052449383
AparnaNancherla1,19,21,2,16,19,481,570,0.085775285,0.098372963,2.7181338,1.91486822,1.347961064,0.01184276,0.028621405,0.027777809,0.001832412,0.009103398,0.029313076,0.027886248,2.846543478,1.941302836,0.094391778,0.007194647,0,0.003322621,0.046814533,0.005322148,0.007223708,0.02007813,0.01962439,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0.034654618,0.018357735
AparnaNancherla1,22,23,2,21,22,631,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AparnaNancherla1,36,37,2,23,36,691,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AparnaNancherla1,49,51,2,37,49,1111,1470,0.064147825,0.075604815,16.15860697,40.46592084,191.2753859,0.018970408,0.041194416,0.058488287,0.253637262,0.022740677,0.044530413,0.057128483,132.877051,40.91917336,0.017915036,0,0,0,0.001597051,0,0.00033749,0.029358128,0.007680327,0,0,0.058333333,0,0,0.016666667,0,0,0,0.055555556,0,0.005555556,0,0.106788143,0.128362928
AparnaNancherla1,55,56,2,51,55,1531,1650,0.050071575,0.053438265,25.40927125,17.64496751,18.09638365,0.157850343,0.237611549,0.106446134,0.02558644,0.157340976,0.259151873,0.105425854,27.05756486,16.41966814,0.507928345,0.031947894,0.136136538,0.055861961,0.411609061,0.30425767,0.252443726,0.137838907,0.816275969,0.258333333,0.216666667,0.608333333,0.183333333,0.8,0.333333333,0.083333333,0.2,0,0.441666667,0.208333333,0.55,0.508333333,0.066670294,0.081428085
AparnaNancherla1,66,67,2,56,66,1681,1980,0.036034751,0.053915851,25.92754313,16.98649747,21.77632948,0.15852758,0.284310073,0.087532719,0.029212896,0.157274365,0.303758904,0.088253485,27.73279513,16.79682381,1.035389291,0.241308778,0.193017649,0.259118034,0.492293984,0.68384115,0.527333454,0.303875809,0.608973956,0.516666667,0.22,0.876666667,0.356666667,0.553333333,0.486666667,0.436666667,0.613333333,0.32,0.6,0.103333333,0.45,0.153333333,0.109241053,0.078277585
AparnaNancherla1,81,83,2,67,81,2011,2430,0.058156642,0.072676989,28.29075341,17.26844607,20.61282852,0.142639021,0.28279703,0.082245672,0.029086988,0.143517075,0.302286412,0.083193598,30.21983653,17.4254494,0.807575495,0.146126967,0.197356285,0.227374966,0.48395849,0.671199444,0.534896476,0.289511101,0.723058584,0.328571429,0.176190476,0.807142857,0.369047619,0.588095238,0.404761905,0.430952381,0.626190476,0.245238095,0.516666667,0,0.35,0.280952381,0.104278422,0.08496801
AparnaNancherla1,85,86,2,83,85,2491,2550,0.036546025,0.04911623,16.93602457,10.91107688,15.36524616,0.096265064,0.236157377,0.176188002,0.02082531,0.097846736,0.251443281,0.178871843,17.60849881,9.573473121,0.357138828,0.106503657,0,0.130748189,0.419314278,0.991922062,0.826697593,0.982094618,0.25363219,0,0,0.75,0.466666667,0.366666667,0.566666667,0.766666667,0.733333333,0.2,0.65,0,0.166666667,0,0.052374339,0.053016311
AparnaNancherla1,96,97,2,86,96,2581,2880,0.048891197,0.058103167,29.86402507,17.00943444,25.89602733,0.121947031,0.360057936,0.115866874,0.040261924,0.121274867,0.38171144,0.117416595,32.53978167,16.64654655,1.465608248,0.535179801,0.128758205,0.15656567,0.34811278,0.677563534,0.554315145,0.311759456,0.698674788,0.5,0.156666667,0.67,0.206666667,0.433333333,0.493333333,0.42,0.493333333,0.306666667,0.593333333,0.01,0.33,0.216666667,0.11160298,0.087523195
AparnaNancherla1,111,113,2,97,111,2911,3330,0.044948702,0.063078388,14.20104494,7.243732867,19.1691158,0.071673632,0.230902425,0.060318336,0.026869177,0.072407816,0.250820818,0.060510701,16.13832749,6.865875046,1.685594988,0.54611672,0.0237875,0.069969179,0.326118349,0.272573514,0.157355982,0.067584146,0.726473592,0.897619048,0,0.861904762,0.09047619,0.307142857,0.245238095,0.171428571,0.283333333,0.102380952,0.421428571,0.033333333,0.533333333,0.316666667,0.084023413,0.058538097
AparnaNancherla1,125,126,2,120,125,3601,3750,0.033601369,0.052656376,14.4578959,9.814791448,15.12267331,0.078634667,0.155511108,0.026827329,0.021758274,0.077015186,0.169718662,0.027303807,16.35432309,8.290767022,0.020742188,0,0.008117909,0.089039788,0.391303423,0.398599837,0.363197333,0.147192119,1.066617667,0,0,1,0.486666667,0.726666667,0.74,0.38,0.66,0.286666667,0.8,0.026666667,0.7,0.333333333,0.02600094,0.038268173
AparnaNancherla1,131,132,2,126,131,3781,3930,0.038748054,0.050676084,5.575561063,6.821928069,16.065619,0.048817807,0.072720317,0.022916047,0.022787947,0.047135774,0.075068506,0.023010604,5.612928478,5.382228851,0.093087199,0,0.045787187,0.074846335,0.342949405,0.299848087,0.216588285,0.475713928,0.839639726,0,0.073333333,0.8,0.273333333,0.393333333,0.18,0.2,0.26,0.073333333,0.873333333,0,0.513333333,0.173333333,0.041794087,0.01044854
AparnaNancherla1,145,147,2,132,145,3961,4350,0.067731703,0.08440154,19.93253967,14.08753142,16.52517246,0.118999745,0.227933236,0.183353868,0.024714462,0.115916659,0.24467435,0.18328893,21.89300194,15.32442927,0.317511869,0.075560656,0.115145022,0.188923293,0.425223479,0.586935501,0.51679695,0.406405249,0.52284224,0.115384615,0.102564103,0.758974359,0.282051282,0.671794872,0.320512821,0.374358974,0.569230769,0.243589744,0.664102564,0.135897436,0.264102564,0.230769231,0.084256192,0.055640335
AparnaNancherla1,151,152,2,147,151,4411,4530,0.14834009,0.153982072,9.382967293,6.020443945,15.03964204,0.066616437,0.164421613,0.084263418,0.022123501,0.065043999,0.179551918,0.084182533,11.02219039,5.049298561,0.122436218,0.1803543,0.000792217,0.074779142,0.481636025,0.248866651,0.187998547,0.021291964,0.282383695,0.033333333,0,0.083333333,0.241666667,0.283333333,0,0.241666667,0.233333333,0.066666667,0.325,0.083333333,0.091666667,0.058333333,0.063554245,0.052910705
AparnaNancherla1,163,164,2,152,163,4561,4890,0.038695263,0.062539664,18.26364313,11.37635309,26.65001767,0.104162189,0.145435364,0.091942027,0.038146768,0.099431116,0.153738386,0.091717993,19.51162575,12.86885682,0.599350941,0.230762339,0.283692668,0.128449317,0.616862628,0.548785008,0.359773579,0.170163323,1.316106149,0.360606061,0.254545455,0.636363636,0.360606061,0.712121212,0.46969697,0.445454545,0.603030303,0.266666667,0.812121212,0,0.693939394,0.454545455,0.080241291,0.02545592
AparnaNancherla1,178,179,2,164,178,4921,5340,0.043745803,0.058096765,22.80585111,13.57932695,21.13552592,0.092255783,0.251445485,0.075228715,0.02940044,0.08908914,0.266096535,0.075210282,25.70739448,14.63888264,0.570387012,0.160712492,0.065726405,0.128875046,0.482625699,0.425784388,0.371400294,0.326870159,0.649285007,0.261904762,0.045238095,0.716666667,0.278571429,0.683333333,0.473809524,0.335714286,0.511904762,0.2,0.638095238,0.057142857,0.497619048,0.3,0.086869117,0.054100474
AparnaNancherla1,186,187,2,179,186,5371,5580,0.035268659,0.04794785,18.19506679,11.08738202,24.78241323,0.088293037,0.271818015,0.068070402,0.03592779,0.081802838,0.285836469,0.068605241,21.6125822,13.1559669,2.106372767,0.35018763,0.135543819,0.108238822,0.444713219,0.543181722,0.316453985,0.059858955,0.824616207,1,0.1,0.533333333,0.095238095,0.628571429,0.528571429,0.357142857,0.5,0.276190476,0.685714286,0,0.423809524,0.395238095,0.040110081,0.03769963
AparnaNancherla1,189,191,2,187,189,5611,5670,0.031140436,0.043329545,27.1594312,7.543663512,17.71881966,0.073448493,0.324898618,0.060281939,0.024394834,0.075965824,0.344150566,0.059843671,29.27256555,6.580373279,1.498183067,0.05607638,0.085364205,0.74619665,0.799550607,0.961286283,0.707501184,0.075777258,1.076983687,1,0.05,0.8,0.6,0.866666667,1,0.95,0.883333333,0.85,0.75,0,0.433333333,0.55,0.039913778,0.059093881
AparnaNancherla1,198,199,2,191,198,5731,5940,0.039631853,0.050042141,20.21896746,15.71557142,15.9320085,0.131843233,0.256335847,0.086947456,0.022420664,0.130276036,0.274268225,0.086026723,22.37270899,16.19465298,1.287820542,0.016223555,0.219007625,0.30247338,0.689338398,0.578349477,0.345298924,0.297621435,0.604258839,0.828571429,0.257142857,0.804761905,0.4,0.761904762,0.442857143,0.280952381,0.523809524,0.247619048,0.461904762,0.047619048,0.314285714,0.30952381,0.066289387,0.057006582
AparnaNancherla1,211,212,2,199,211,5971,6330,0.040877368,0.055832623,21.8129256,7.474940712,20.44019636,0.079880625,0.255593119,0.065429405,0.031964423,0.088059577,0.273985402,0.06482774,23.56781211,5.734936702,0.605924891,0.142842883,0.108043907,0.070795977,0.56509986,0.216213011,0.079042913,0.161415288,0.627884616,0.263888889,0.166666667,0.875,0.244444444,0.758333333,0.25,0.083333333,0.208333333,0.027777778,0.338888889,0.008333333,0.477777778,0.286111111,0.096813306,0.072251651
AparnaNancherla1,218,219,2,212,218,6361,6540,0.034106633,0.068006351,15.54373563,7.184495646,19.93073922,0.05191952,0.19669102,0.029290168,0.028059353,0.049963671,0.207373646,0.029525632,18.34351398,6.502149917,1.296483391,0.365563327,0.241074493,0.120592151,0.453124452,0.169101893,0.149099284,0.248365543,0.732913035,0.638888889,0.133333333,0.816666667,0.216666667,0.405555556,0.177777778,0.088888889,0.211111111,0.111111111,0.5,0,0.488888889,0.244444444,0.100578363,0.040084181
AparnaNancherla1,226,227,2,219,226,6571,6780,0.13042332,0.155848977,27.56898329,29.48354564,38.62574643,0.154980462,0.26271269,0.080137609,0.047223314,0.142613954,0.269019634,0.078763813,28.12807857,35.28667234,0.0321539,0.04158413,0.166370206,0.193991264,0.254883175,0.706845928,0.54055916,0.388849033,0.546170722,0,0.071428571,0.204761905,0.247619048,0.580952381,0.533333333,0.371428571,0.352380952,0.261904762,0.580952381,0.052380952,0.171428571,0.304761905,0.04473667,0.057203546
AparnaNancherla1,235,236,2,227,235,6811,7050,0.046295004,0.070807848,16.78592025,8.803722644,20.73410765,0.093411215,0.208684398,0.148295548,0.028790464,0.091991901,0.222614633,0.148558303,17.71678193,10.26724872,0.903492243,0.323629529,0.058064326,0.119910816,0.544913601,0.244958572,0.092997514,0.142174516,0.598862905,0.3,0.016666667,0.791666667,0.495833333,0.6125,0.45,0.033333333,0.120833333,0.225,0.575,0,0.420833333,0.229166667,0.104269233,0.029504749
AparnaNancherla1,239,240,2,236,239,7081,7170,0.034396073,0.050153389,6.920348943,16.00672322,16.19967479,0.088105011,0.148952713,0.030848832,0.020425092,0.080624601,0.156344326,0.030054575,7.902585938,18.21074902,0.018066135,0,0.209749169,0.046294915,0.33877037,0.978027359,0.72878141,0.122538148,0.722567238,0,0.2,0.066666667,0.388888889,1,0.7,0.722222222,0.788888889,0.022222222,0.933333333,0.1,0.411111111,0.355555556,0.034919298,0.028676009
AparnaNancherla1,244,245,2,240,244,7201,7320,0.034076815,0.047586481,12.50917055,5.099169126,18.40392525,0.065981541,0.198072028,0.078114422,0.027510688,0.066456811,0.211916471,0.07799974,14.02087296,3.220997575,0.918509521,0.227769858,0.027031242,0.166030168,0.53164896,0.435982283,0.181401049,0.236979761,0.56624576,0.425,0,0.866666667,0.291666667,0.508333333,0.366666667,0.233333333,0.25,0.116666667,0.416666667,0,0.483333333,0.158333333,0.082856163,0.043849443
AparnaNancherla1,257,258,2,245,257,7351,7710,0.109569023,0.132608429,18.37189522,14.46822509,26.72600155,0.1197558,0.235921711,0.116855104,0.033705429,0.112243034,0.242112935,0.115398375,21.53878613,18.64264393,0.284147215,0.061634856,0.141180652,0.08165934,0.43585566,0.212611588,0.101583013,0.112568037,0.436209866,0.213888889,0.094444444,0.586111111,0.186111111,0.583333333,0.2,0.077777778,0.205555556,0.061111111,0.238888889,0,0.436111111,0.227777778,0.063074705,0.051123239
AparnaNancherla1,262,263,2,258,262,7741,7860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AparnaNancherla1,266,267,2,263,266,7891,7980,0.049871301,0.039583253,80.31701367,15.74438379,36.20122875,0.148878858,0.218214223,0.101706183,0.039966023,0.146649288,0.233219862,0.096339739,79.28106601,16.8994498,0.119101868,0,0.977263572,0.259329996,0.664511052,0.497136272,0.550603856,0.297662127,0.734549298,0.166666667,0.555555556,0.422222222,0.422222222,0.8,0.744444444,0.311111111,0.633333333,0.177777778,0.611111111,0.077777778,0.5,0.344444444,0.014267629,0.061502958
AparnaNancherla1,271,277,2,267,271,8011,8130,0.048290621,0.06205271,15.65367334,6.639261706,15.4534748,0.066686336,0.216770694,0.030518282,0.019990994,0.067877352,0.232070353,0.030090473,16.34012516,6.596859657,0.047606913,0,0.175136454,0.069066092,0.486060429,0.189626531,0.069516371,0.245087911,0.88278506,0,0.041666667,0.75,0.208333333,0.816666667,0.291666667,0,0.325,0.108333333,0.341666667,0,0.616666667,0.516666667,0.042115226,0.035583842
AparnaNancherla1,289,291,2,277,289,8311,8670,0.043627006,0.065617824,20.16564272,8.402260051,14.27060356,0.093331426,0.243562437,0.048761793,0.019417742,0.095857713,0.262607352,0.048707422,21.30196551,7.575114667,0.077072363,0,0.204985925,0.271140588,0.538545649,0.417950606,0.20423221,0.124398748,0.423158741,0.025,0.286111111,0.833333333,0.458333333,0.958333333,0.636111111,0.241666667,0.472222222,0.45,0.330555556,0,0.441666667,0.219444444,0.043340472,0.055013882
BethStelling1,11,12,0,0,11,1,330,0.030414752,0.051442929,26.97332012,12.85159478,18.90213514,0.135810341,0.349774904,0.148522432,0.023511294,0.130496729,0.367015173,0.149078103,27.03063772,11.1384939,0.768270876,0.23074324,0.179466093,0.070755418,0.513920504,0.356753326,0.325632954,0.265612149,0.601166351,0.751515152,0.381818182,0.333333333,0.581818182,0.860606061,0.66969697,0.406060606,0.648484848,0.227272727,0.127272727,0.072727273,0.372727273,0.357575758,0.077114939,0.118879241
BethStelling1,21,22,0,12,21,361,630,0.015206534,0.028006096,18.09871221,15.58598301,17.02357591,0.084937855,0.282699556,0.133020181,0.019169037,0.081427001,0.294698729,0.133804867,18.17703529,14.47543941,0.290180006,0.005217034,0.494898614,0.50519223,0.660127198,0.756351635,0.755222988,0.146182435,0.890539832,0.477777778,0.366666667,0.255555556,0.6,0.948148148,0.707407407,0.522222222,0.803703704,0.511111111,0.251851852,0.081481481,0.362962963,0.355555556,0.031117712,0.154430559
BethStelling1,38,41,0,22,38,661,1140,0.140123685,0.139543051,48.98065464,45.40216642,248.4193084,0.158726403,0.216571441,0.124228183,0.289543406,0.15527807,0.228333446,0.125402437,179.9871875,66.25800161,0.60550933,0.442307017,0.118582473,0.237519538,0.795824732,0.342294008,0.478695491,0.220681072,0.488973552,0.339583333,0.035416667,0.110416667,0.53125,0.639583333,0.375,0.370833333,0.647916667,0.075,0.20625,0.033333333,0.366666667,0.170833333,0.200538988,0.255730546
BethStelling1,55,56,0,41,55,1231,1650,0.034711626,0.035999228,34.11107622,14.18639722,14.12596158,0.126586618,0.292252408,0.20699427,0.017038211,0.123301002,0.305812047,0.208564887,33.82726858,13.36250008,0.391088454,0.076083324,0.419135704,0.555398412,0.770363687,0.562800305,0.388604387,0.43064369,0.525007768,0.40952381,0.373809524,0.073809524,0.742857143,0.892857143,0.897619048,0.442857143,0.838095238,0.097619048,0.157142857,0.028571429,0.571428571,0.226190476,0.086661237,0.079062788
BethStelling1,78,81,0,56,78,1681,2340,0.152308583,0.12670948,27.06265908,69.29824824,438.6749518,0.098560591,0.111131282,0.196972559,0.488905119,0.10131687,0.116728685,0.195868262,329.7609101,112.0910776,0.02971714,0.013405985,0.051698182,0.185689711,0.37140883,0.201679068,0.196397581,0.111543092,0.24495504,0.039393939,0.036363636,0.112121212,0.18030303,0.246969697,0.166666667,0.103030303,0.318181818,0.045454545,0.090909091,0.081818182,0.163636364,0.115151515,0.290122231,0.419743789
BethStelling1,95,97,0,81,95,2431,2850,0.100451591,0.098128592,62.51504397,47.3967152,266.4819556,0.073205045,0.307322006,0.176813825,0.299813685,0.069762164,0.320441665,0.175629565,189.6183085,62.06492861,0.452748193,0.008914996,0.523065069,0.354629856,0.49832825,0.721877346,0.343082993,0.060236851,0.445304915,0.504761905,0.335714286,0.164285714,0.578571429,0.828571429,0.638095238,0.480952381,0.697619048,0.302380952,0.078571429,0.035714286,0.397619048,0.288095238,0.181903672,0.279013681
